ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
279561	Wnk3	WNK lysine deficient protein kinase 3	-0.00934246203813038	-0.168854018120271	0	0.992764374616267	0.999999934649925
53859	Map3k14	mitogen-activated protein kinase kinase kinase 14	0.0867259933982085	4.85097185757642	0	0.992794860208679	0.999999934649925
217194	Klhl11	kelch-like 11	-0.0204860445158634	3.20565171258799	0	0.992801894626521	0.999999934649925
76614	Immt	inner membrane protein, mitochondrial	-0.271747524263772	6.37758163049213	0	0.992807909044042	0.999999934649925
97165	Hmgb2	high mobility group box 2	-0.0398264485367381	3.4404197757224	0	0.99281163737932	0.999999934649925
19708	Dpf2	D4, zinc and double PHD fingers family 2	0.218955278804038	5.13978378580033	0	0.992815057511182	0.999999934649925
170936	Zfp369	zinc finger protein 369	0.0251176707866256	2.64600285227367	0	0.992828772352767	0.999999934649925
17977	Ncoa1	nuclear receptor coactivator 1	-0.241798391389328	6.25236967728273	0	0.992840319180331	0.999999934649925
71492	Bbs7	Bardet-Biedl syndrome 7 (human)	0.0295442282950265	2.40745759767042	0	0.992841153129994	0.999999934649925
20297	Ccl20	chemokine (C-C motif) ligand 20	0.0193685702155428	-0.301614131915643	0	0.992857575898001	0.999999934649925
52708	Zfp410	zinc finger protein 410	-0.264292837568413	5.01595592241346	0	0.992858730876237	0.999999934649925
72368	Borcs8	BLOC-1 related complex subunit 8	0.156259640338073	3.6362388479424	0	0.992885924278012	0.999999934649925
246221	Mpst	mercaptopyruvate sulfurtransferase	-0.287081353018674	4.61480547602586	0	0.99289735657826	0.999999934649925
111173	Erc1	ELKS/RAB6-interacting/CAST family member 1	0.227379106181527	5.50433861555391	0	0.992913759146707	0.999999934649925
76594	Dnajc18	DnaJ heat shock protein family (Hsp40) member C18	-0.0334110380224271	3.71901831338101	0	0.992935412307558	0.999999934649925
69894	Fam241b	family with sequence similarity 241, member B	0.118150102369621	2.33728832603962	0	0.992939482282915	0.999999934649925
234730	Fuk	fucokinase	-0.113624385414974	3.67802949292405	0	0.992952320958302	0.999999934649925
56381	Spen	spen family transcription repressor	0.318453117665036	6.41284648565462	0	0.992956220766243	0.999999934649925
77480	Kidins220	kinase D-interacting substrate 220	0.116115524372868	6.84861451696091	0	0.992963529301437	0.999999934649925
19014	Med1	mediator complex subunit 1	0.278380813608324	6.12940752675754	0	0.992970752039541	0.999999934649925
72477	Tmem87b	transmembrane protein 87B	0.316242596678902	5.95035820563328	0	0.992971596551585	0.999999934649925
76357	Trmt5	TRM5 tRNA methyltransferase 5	0.0354016547071829	1.82015825933052	0	0.992971740619847	0.999999934649925
56805	Zbtb33	zinc finger and BTB domain containing 33	0.251423775031595	4.75444105963794	0	0.992982791650045	0.999999934649925
66988	Lap3	leucine aminopeptidase 3	-0.275368970727316	6.01281222427582	0	0.992983882502079	0.999999934649925
68936	Smim11	small integral membrane protein 11	-0.0358450826352508	3.24495602032927	0	0.99300883170405	0.999999934649925
100134990	Selenok-ps1	selenoprotein K, pseudogene 1	-0.0218738747974212	1.55403788070363	0	0.993014207457645	0.999999934649925
319944	Taf2	TATA-box binding protein associated factor 2	-0.248521074360419	4.80027362540021	0	0.993023826454528	0.999999934649925
263876	Spata2	spermatogenesis associated 2	-0.204151248871582	5.69493887848912	0	0.993036290413459	0.999999934649925
100043761	Gm14399	predicted gene 14399	0.0108994216106134	1.20157110717697	0	0.993040728121957	0.999999934649925
67382	Brd3	bromodomain containing 3	-0.213916404267152	5.31293499390878	0	0.993059761509717	0.999999934649925
330450	Far2	fatty acyl CoA reductase 2	-0.0949609340776232	2.05826980869527	0	0.993075078899935	0.999999934649925
238247	Arid4a	AT rich interactive domain 4A (RBP1-like)	0.244502515261236	5.32984912765475	0	0.993112500268323	0.999999934649925
319277	Washc4	WASH complex subunit 4	-0.224180190755392	5.02307272363314	0	0.993114185702816	0.999999934649925
107045	Lars	leucyl-tRNA synthetase	-0.284765411417715	6.30287513676661	0	0.993120944499471	0.999999934649925
56430	Clip1	CAP-GLY domain containing linker protein 1	0.261196194148476	6.17155061231725	0	0.993128330942357	0.999999934649925
17827	Mtx1	metaxin 1	-0.269316772480756	4.60622348556039	0	0.993131527731018	0.999999934649925
19655	Rbmx	RNA binding motif protein, X chromosome	-0.251360049847773	5.59671348560728	0	0.993144578641411	0.999999934649925
66482	Exoc2	exocyst complex component 2	0.173147059586712	4.67349778903556	0	0.993150223138827	0.999999934649925
17709	COX2	cytochrome c oxidase subunit II	-0.273836567742206	12.191263283645	0	0.993165631962747	0.999999934649925
14964	H2-D1	histocompatibility 2, D region locus 1	0.204034861993682	9.89895229679646	0	0.993184713581729	0.999999934649925
93886	Pcdhb15	protocadherin beta 15	0.00903428466896061	-1.69775442072923	0	0.993218776519914	0.999999934649925
71732	Vps11	VPS11, CORVET/HOPS core subunit	0.231763099273333	5.11989398365821	0	0.993233004807085	0.999999934649925
19336	Rab24	RAB24, member RAS oncogene family	0.281874987069531	5.29323487186744	0	0.993239036668926	0.999999934649925
229715	Amigo1	adhesion molecule with Ig like domain 1	-0.117917493827351	3.16117092175898	0	0.993251735194406	0.999999934649925
100861989	NA	NA	0.102047493480834	3.21762471475721	0	0.993254480807446	0.999999934649925
225028	Map4k3	mitogen-activated protein kinase kinase kinase kinase 3	0.213838960993296	6.40671616603618	0	0.993259579968596	0.999999934649925
277250	Kdm3b	KDM3B lysine (K)-specific demethylase 3B	0.27555993969421	6.0896740314652	0	0.993267303089358	0.999999934649925
23997	Psmd13	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	-0.236395145444511	5.90001475842707	0	0.993286959327765	0.999999934649925
69150	Snx4	sorting nexin 4	0.224141191999776	5.17087632570939	0	0.993302165765862	0.999999934649925
69608	Sec24d	Sec24 related gene family, member D (S. cerevisiae)	-0.269016265362696	6.95516448549931	0	0.993315317754575	0.999999934649925
14151	Fech	ferrochelatase	-0.192121541703258	4.63615090099798	0	0.99331583601886	0.999999934649925
225020	Fez2	fasciculation and elongation protein zeta 2 (zygin II)	0.0411315762293092	3.53013470980402	0	0.993327841835518	0.999999934649925
68995	Mcts1	malignant T cell amplified sequence 1	0.206731397309914	4.67561722272195	0	0.993327995692972	0.999999934649925
70998	Phf6	PHD finger protein 6	-0.0838145896247786	4.11104360322213	0	0.99333126651417	0.999999934649925
66156	Anapc11	anaphase promoting complex subunit 11	0.111822214743896	4.62137184544081	0	0.993346026552517	0.999999934649925
99929	Tiparp	TCDD-inducible poly(ADP-ribose) polymerase	0.201099450339515	7.48290861668139	0	0.993353595796937	0.999999934649925
66469	Fam213b	family with sequence similarity 213, member B	-0.0575282956658776	3.4978767107768	0	0.993355253099305	0.999999934649925
11545	Parp1	poly (ADP-ribose) polymerase family, member 1	-0.223050295201465	6.16579368869208	0	0.99336113877843	0.999999934649925
26422	Nbea	neurobeachin	-0.236996176395417	6.16088979530642	0	0.993362508570526	0.999999934649925
66789	Alg14	asparagine-linked glycosylation 14	-0.228603130718466	4.05188838803362	0	0.993364156638842	0.999999934649925
26891	Cops4	COP9 signalosome subunit 4	-0.258324473939236	5.57965834504509	0	0.993367257802306	0.999999934649925
494448	Cbx6	chromobox 6	-0.205555885749875	5.77710540987817	0	0.993374716354639	0.999999934649925
26611	Rcn2	reticulocalbin 2	-0.118882349963955	5.30403982654953	0	0.993395739374966	0.999999934649925
100504131	NA	NA	0.21680450358388	4.94643580544594	0	0.993396595562564	0.999999934649925
50706	Postn	periostin, osteoblast specific factor	-0.0487862793405034	7.94771627841546	0	0.993420620107776	0.999999934649925
94223	Dgcr8	DGCR8, microprocessor complex subunit	-0.0516833170171171	3.54557983897236	0	0.993430610902326	0.999999934649925
17165	Mapkapk5	MAP kinase-activated protein kinase 5	0.298044448743395	5.41000363645935	0	0.993437642282505	0.999999934649925
100043338	Gm4374	predicted gene 4374	0.119430865854016	3.24760523999874	0	0.993438637083462	0.999999934649925
55982	Paxip1	PAX interacting (with transcription-activation domain) protein 1	-0.173908589323504	5.14856328268312	0	0.993441375179547	0.999999934649925
66917	Chordc1	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1	-0.253480699383182	5.30036454336131	0	0.993445477992679	0.999999934649925
12301	Cacybp	calcyclin binding protein	0.193093770566391	5.43597773675477	0	0.993514151237892	0.999999934649925
384864	Gm1943	WD repeat domain 70 pseudogene	-0.144774851122316	3.25722795823526	0	0.993520320053997	0.999999934649925
12617	Cenpc1	centromere protein C1	-0.0940946840457775	3.68233964187487	0	0.993524601931905	0.999999934649925
235028	Zfp426	zinc finger protein 426	-0.0371942458186671	2.92161896664644	0	0.993525272604208	0.999999934649925
75669	Pik3r4	phosphoinositide-3-kinase regulatory subunit 4	-0.123070638795721	3.99295356237649	0	0.993555105241422	0.999999934649925
24127	Xrn1	5'-3' exoribonuclease 1	-0.0873814231984325	4.12721641025203	0	0.993585287780105	0.999999934649925
276852	D11Wsu47e	DNA segment, Chr 11, Wayne State University 47, expressed	-0.015520730774643	3.03505095580929	0	0.993597412599028	0.999999934649925
100036768	Gm11696	predicted gene 11696	0.00875468832034232	0.260226042638616	0	0.993603875450697	0.999999934649925
106794	Dhx57	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57	-0.180684874950134	4.73558613151463	0	0.99360890955717	0.999999934649925
105653	Phyhip	phytanoyl-CoA hydroxylase interacting protein	0.00956068298035673	1.20883738292303	0	0.993626566440356	0.999999934649925
73182	Pear1	platelet endothelial aggregation receptor 1	-0.00815189719423548	1.48575835554418	0	0.993630293838838	0.999999934649925
30940	Usp25	ubiquitin specific peptidase 25	0.324478050031	6.65265006478676	0	0.993664591631942	0.999999934649925
17258	Mef2a	myocyte enhancer factor 2A	0.204369253070452	5.45258329395944	0	0.993680998371595	0.999999934649925
216874	Camta2	calmodulin binding transcription activator 2	0.190759204251905	5.00190778059976	0	0.99370103557955	0.999999934649925
23971	Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	-0.320218274135917	6.98132604260312	0	0.993724269391404	0.999999934649925
211488	Ado	2-aminoethanethiol (cysteamine) dioxygenase	0.185009841986647	4.22078758356652	0	0.993725867845425	0.999999934649925
71952	Riox1	ribosomal oxygenase 1	-0.197632601293876	3.76576621304158	0	0.993757602124072	0.999999934649925
66826	Taz	tafazzin	-0.261213843095963	5.18969259532318	0	0.99376251940628	0.999999934649925
72508	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	-0.277180177554573	6.0117433103884	0	0.99376637926812	0.999999934649925
381347	4930412O13Rik	RIKEN cDNA 4930412O13 gene	0.116857987794876	4.68214806095958	0	0.993766872332481	0.999999934649925
19385	Ranbp1	RAN binding protein 1	0.140536609091976	5.47313171546311	0	0.993771453415388	0.999999934649925
66052	Sdhc	succinate dehydrogenase complex, subunit C, integral membrane protein	-0.316804270501739	6.42926817635039	0	0.993784152328862	0.999999934649925
11928	Atp1a1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	-0.252322206461077	10.4648498829184	0	0.993784398686543	0.999999934649925
216157	Tmem259	transmembrane protein 259	0.298532276510524	6.8664984912627	0	0.993802876803082	0.999999934649925
68272	Rbm28	RNA binding motif protein 28	-0.213886237951048	5.57797213756271	0	0.993805648436887	0.999999934649925
19139	Prps1	phosphoribosyl pyrophosphate synthetase 1	0.234391107644149	5.30420053328078	0	0.993807049972808	0.999999934649925
16371	Irx1	Iroquois homeobox 1	0.113886130185754	6.95829103580099	0	0.99381494315172	0.999999934649925
74551	Pck2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	-0.163926700696336	4.94679241047938	0	0.993832493821115	0.999999934649925
110796	Tshz1	teashirt zinc finger family member 1	-0.164331775722262	4.52047729640521	0	0.993832543741048	0.999999934649925
19243	Ptp4a1	protein tyrosine phosphatase 4a1	0.222141829493454	6.06816129881543	0	0.993836209935637	0.999999934649925
218441	Zfyve16	zinc finger, FYVE domain containing 16	-0.174097635794689	4.074069781041	0	0.993842907638787	0.999999934649925
20817	Srpk2	serine/arginine-rich protein specific kinase 2	0.283818779614603	5.50193380223835	0	0.993844270277734	0.999999934649925
75572	Acyp2	acylphosphatase 2, muscle type	-0.0820139243154991	2.76506406836865	0	0.993844659256112	0.999999934649925
216198	Tcp11l2	t-complex 11 (mouse) like 2	0.208172984004589	6.14370494739219	0	0.993849706875103	0.999999934649925
66117	Fmc1	formation of mitochondrial complex V assembly factor 1	-0.152230655248645	3.22980812416449	0	0.993856226073608	0.999999934649925
50789	Fbxl3	F-box and leucine-rich repeat protein 3	0.302085080764145	6.08433182667233	0	0.993873326952632	0.999999934649925
73122	Tgfbrap1	transforming growth factor, beta receptor associated protein 1	-0.245152575682223	4.7738440645375	0	0.993889013738469	0.999999934649925
229011	Samd10	sterile alpha motif domain containing 10	0.0796939544930999	1.48873578470725	0	0.993899041580755	0.999999934649925
66471	Anp32e	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	0.140353792029468	6.30501203619253	0	0.993913249780615	0.999999934649925
209011	Sirt7	sirtuin 7	-0.123052082838166	4.23290756548507	0	0.99391670437457	0.999999934649925
14208	Ppm1g	protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform	-0.23572608323465	6.57700530385588	0	0.993921920872948	0.999999934649925
100502863	NA	NA	0.0390001997768303	2.50413319170505	0	0.993926299796746	0.999999934649925
69537	Dnase1l1	deoxyribonuclease 1-like 1	0.0902266920152552	3.39707349321402	0	0.993963126469783	0.999999934649925
68001	1110004E09Rik	RIKEN cDNA 1110004E09 gene	-0.131796956183665	4.23089051106612	0	0.993969427496635	0.999999934649925
56812	Dnajb2	DnaJ heat shock protein family (Hsp40) member B2	0.227467011836915	5.63100910427684	0	0.99398089234721	0.999999934649925
71665	Fuca1	fucosidase, alpha-L- 1, tissue	0.193041987521364	5.07508206396988	0	0.993987048262443	0.999999934649925
234135	Nsd3	nuclear receptor binding SET domain protein 3	0.231837701980191	6.94976771053873	0	0.99399010984638	0.999999934649925
269604	Gpr157	G protein-coupled receptor 157	0.00749381920278802	0.578636191555427	0	0.993991864715468	0.999999934649925
243813	Leng9	leukocyte receptor cluster (LRC) member 9	0.00922165373591999	1.46283329602346	0	0.993996704779125	0.999999934649925
52064	Coq5	coenzyme Q5 methyltransferase	-0.23446919758164	3.89256954486977	0	0.994000774639565	0.999999934649925
19175	Psmb6	proteasome (prosome, macropain) subunit, beta type 6	0.270718746033816	6.29060573937411	0	0.994003611787815	0.999999934649925
69470	Tmem127	transmembrane protein 127	0.271709869615795	5.76566445644951	0	0.994008948597214	0.999999934649925
69663	Ddx51	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51	0.136703753313327	4.08589042975668	0	0.994011251505102	0.999999934649925
11863	Arnt	aryl hydrocarbon receptor nuclear translocator	-0.281529586895438	5.71854901144393	0	0.994049165069164	0.999999934649925
67706	Tmem179b	transmembrane protein 179B	-0.0815562662774845	3.2747879085111	0	0.994088268116983	0.999999934649925
70233	Cd2bp2	CD2 antigen (cytoplasmic tail) binding protein 2	0.205667302130951	5.11920606844593	0	0.994092633646053	0.999999934649925
83962	Btbd1	BTB (POZ) domain containing 1	0.149081850344341	4.66725923859031	0	0.9940972511554	0.999999934649925
12850	Coq7	demethyl-Q 7	-0.163908266734548	3.21599379872428	0	0.994110456827185	0.999999934649925
105847	Lmf2	lipase maturation factor 2	0.236779995841097	5.47913645855801	0	0.994118963195289	0.999999934649925
14260	Fmn1	formin 1	0.0340464888971992	4.50691010147076	0	0.994120215695529	0.999999934649925
16834	Cog1	component of oligomeric golgi complex 1	-0.173347874628593	4.35384664944667	0	0.994131403519319	0.999999934649925
72886	Ccdc94	coiled-coil domain containing 94	-0.0351025298605063	2.32290774115154	0	0.994134945758659	0.999999934649925
233812	BC030336	cDNA sequence BC030336	-0.126015702481706	4.12169699106757	0	0.994147096481114	0.999999934649925
20872	Stk16	serine/threonine kinase 16	-0.227081898321296	4.8398120763084	0	0.994149210199238	0.999999934649925
243771	Parp12	poly (ADP-ribose) polymerase family, member 12	-0.105392542629966	4.20233422257276	0	0.994156744562703	0.999999934649925
11764	Ap1b1	adaptor protein complex AP-1, beta 1 subunit	-0.259480975016328	5.91236223586383	0	0.994167688566518	0.999999934649925
74041	Ddias	DNA damage-induced apoptosis suppressor	0.0126247489188613	3.07125160547764	0	0.994172792556167	0.999999934649925
67182	Pdzk1ip1	PDZK1 interacting protein 1	0.0631319009977105	0.269845320404052	0	0.994187027342922	0.999999934649925
27354	Nbn	nibrin	-0.127132512192736	4.29526063516628	0	0.994194982569551	0.999999934649925
241308	Ralgps1	Ral GEF with PH domain and SH3 binding motif 1	-0.0215864612128733	0.860976199383484	0	0.994200972447633	0.999999934649925
73296	Rhobtb3	Rho-related BTB domain containing 3	-0.154914426599717	3.78389814441126	0	0.994208725744948	0.999999934649925
226856	Lpgat1	lysophosphatidylglycerol acyltransferase 1	-0.0630606193618277	7.89438912148501	0	0.994229159381832	0.999999934649925
271457	Rab5a	RAB5A, member RAS oncogene family	0.301191323089773	6.65939274360547	0	0.99423702343363	0.999999934649925
19185	Psmd4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	0.26795810977303	6.37719461514747	0	0.994237919967307	0.999999934649925
72133	Trub1	TruB pseudouridine (psi) synthase family member 1	0.0657749556988434	3.44915084164349	0	0.994239662552267	0.999999934649925
83679	Pde4dip	phosphodiesterase 4D interacting protein (myomegalin)	-0.301348926345413	5.52023780200901	0	0.994245057975188	0.999999934649925
14426	Galnt4	polypeptide N-acetylgalactosaminyltransferase 4	0.0957792255833452	4.30058129924404	0	0.994256930852673	0.999999934649925
66171	Pgls	6-phosphogluconolactonase	0.0725057196214687	2.63065428550864	0	0.994262842259173	0.999999934649925
74148	Cluh	clustered mitochondria (cluA/CLU1) homolog	0.196790996822065	6.84085596392642	0	0.994265226729956	0.999999934649925
50911	Exosc9	exosome component 9	0.121503200545484	3.88608938081835	0	0.994265620329484	0.999999934649925
66541	Immp1l	IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)	-0.0618514164171096	2.91055798620828	0	0.994284999804752	0.999999934649925
67394	4930404I05Rik	RIKEN cDNA 4930404I05 gene	-0.00747848348849467	-0.254524886883065	0	0.99428880865057	0.999999934649925
231225	Tapt1	transmembrane anterior posterior transformation 1	-0.287304540594164	6.35942634641496	0	0.994292050118502	0.999999934649925
106618	Wdr90	WD repeat domain 90	-0.0954495812943437	4.65450996625721	0	0.994299780735479	0.999999934649925
76510	Trappc9	trafficking protein particle complex 9	-0.272789768209697	4.94318422351753	0	0.994309434292788	0.999999934649925
208643	Eif4g1	eukaryotic translation initiation factor 4, gamma 1	-0.312859375546184	9.06308561782615	0	0.994310026254634	0.999999934649925
27407	Abcf2	ATP-binding cassette, sub-family F (GCN20), member 2	-0.28706247921009	5.90447226423784	0	0.994310386749767	0.999999934649925
140484	Pofut1	protein O-fucosyltransferase 1	-0.222507762878695	4.74959943880077	0	0.994312860656546	0.999999934649925
70465	Wdr77	WD repeat domain 77	0.169738676550764	5.57881279765453	0	0.994351904471848	0.999999934649925
28019	Ing4	inhibitor of growth family, member 4	0.23163133562907	5.2331470334107	0	0.994357656610387	0.999999934649925
20224	Sar1a	secretion associated Ras related GTPase 1A	-0.313358404742761	7.44103922777446	0	0.994364305107781	0.999999934649925
232791	Cnot3	CCR4-NOT transcription complex, subunit 3	-0.128661765006256	4.98338447453304	0	0.994373291809519	0.999999934649925
226252	Fam160b1	family with sequence similarity 160, member B1	-0.191471173827459	4.72258783945912	0	0.994378845292313	0.999999934649925
72400	Pinx1	PIN2/TERF1 interacting, telomerase inhibitor 1	0.0159466734414324	2.36189456414921	0	0.994389678618739	0.999999934649925
12332	Capg	capping protein (actin filament), gelsolin-like	0.120108989271554	5.29246645174676	0	0.994393485038607	0.999999934649925
110052	Dek	DEK oncogene (DNA binding)	-0.191625873472126	6.8864813761967	0	0.994430347240444	0.999999934649925
67105	Timm21	translocase of inner mitochondrial membrane 21	-0.0775296743618994	3.26331331779016	0	0.994431987066861	0.999999934649925
94062	Mrpl3	mitochondrial ribosomal protein L3	-0.228681132319808	4.81649604134706	0	0.994433306416163	0.999999934649925
100756	Usp30	ubiquitin specific peptidase 30	0.159901596976965	4.05231588116055	0	0.994451768337412	0.999999934649925
66691	Gapvd1	GTPase activating protein and VPS9 domains 1	0.306719038890013	6.25411901405372	0	0.99446063403803	0.999999934649925
104799	Vipas39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog	-0.114148496018781	4.09339693383639	0	0.994470064414102	0.999999934649925
665649	Gm7730	predicted gene 7730	-0.291981170768362	6.41686981575732	0	0.994480687998012	0.999999934649925
71986	Ddx28	DEAD (Asp-Glu-Ala-Asp) box polypeptide 28	-0.0141949041183156	1.6989677561413	0	0.99448877323249	0.999999934649925
15384	Hnrnpab	heterogeneous nuclear ribonucleoprotein A/B	0.299722464373218	9.19750066592459	0	0.994515640257524	0.999999934649925
77733	Rnf170	ring finger protein 170	-0.0835782849035072	2.69676682777559	0	0.994526172842688	0.999999934649925
71617	9130011E15Rik	RIKEN cDNA 9130011E15 gene	-0.115813037918431	4.02385688110823	0	0.994541301086396	0.999999934649925
56541	Habp4	hyaluronic acid binding protein 4	0.0611138806961535	4.05851221818636	0	0.994542030389479	0.999999934649925
74477	4933427D14Rik	RIKEN cDNA 4933427D14 gene	-0.0835128124952909	3.6837481967973	0	0.99454316018079	0.999999934649925
72053	Tmub2	transmembrane and ubiquitin-like domain containing 2	-0.259642683099605	4.6131852317755	0	0.994567398836867	0.999999934649925
77300	Raph1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	-0.244230361581949	5.5958331349792	0	0.994580464547206	0.999999934649925
214812	Zfp609	zinc finger protein 609	0.312875204765017	6.40054807321659	0	0.994602905125492	0.999999934649925
66827	Ttc1	tetratricopeptide repeat domain 1	0.23160082521832	4.07538369014119	0	0.994615388551402	0.999999934649925
108099	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit	-0.157970642131091	4.56272967553308	0	0.994615897862349	0.999999934649925
214987	Chtf8	CTF8, chromosome transmission fidelity factor 8	0.277444595474891	5.80425912066694	0	0.994632305605094	0.999999934649925
102093	Phkb	phosphorylase kinase beta	-0.205451573316658	5.86396266819444	0	0.994635635734184	0.999999934649925
67177	Cdt1	chromatin licensing and DNA replication factor 1	0.0234405946644518	4.25781712930528	0	0.994636926383796	0.999999934649925
19062	Inpp5k	inositol polyphosphate 5-phosphatase K	-0.0375688746106402	5.96978471536109	0	0.99464195322353	0.999999934649925
54563	Nup210	nucleoporin 210	0.0295123355386258	2.25434943433277	0	0.994642049852708	0.999999934649925
70350	Basp1	brain abundant, membrane attached signal protein 1	0.0213350364261422	2.49996498380562	0	0.994651758250292	0.999999934649925
105638	Dph3	diphthamine biosynthesis 3	-0.25542152951458	4.97744238632041	0	0.994653712421188	0.999999934649925
77987	Ascc3	activating signal cointegrator 1 complex subunit 3	-0.30538486331715	5.81627808027499	0	0.994654481196549	0.999999934649925
13481	Dpm2	dolichol-phosphate (beta-D) mannosyltransferase 2	-0.161151688350679	4.42262166407439	0	0.994664735237813	0.999999934649925
56455	Dynll1	dynein light chain LC8-type 1	-0.221478939213466	6.46590785144523	0	0.994673273201341	0.999999934649925
104681	Slc16a6	solute carrier family 16 (monocarboxylic acid transporters), member 6	-0.00666793560906531	-0.117070640520748	0	0.994674578535492	0.999999934649925
192970	Dhrs11	dehydrogenase/reductase (SDR family) member 11	0.0999341020437661	2.60300594807135	0	0.994674636441919	0.999999934649925
66397	Sar1b	secretion associated Ras related GTPase 1B	-0.255426518781928	4.67557152524794	0	0.994693341498292	0.999999934649925
74360	Cep57	centrosomal protein 57	-0.0723061021088354	4.48377891092927	0	0.994697007084528	0.999999934649925
67695	Ost4	oligosaccharyltransferase complex subunit 4 (non-catalytic)	-0.272443774638298	4.54036498988512	0	0.994725221982042	0.999999934649925
192157	Socs7	suppressor of cytokine signaling 7	0.278420285278407	5.81112647030184	0	0.994725757124189	0.999999934649925
16434	Itpa	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	-0.020976390297236	2.35488526025653	0	0.99472593307809	0.999999934649925
208884	Zdhhc9	zinc finger, DHHC domain containing 9	0.190976733330441	5.72490817369786	0	0.99473039984221	0.999999934649925
17158	Man2a1	mannosidase 2, alpha 1	-0.242000961476639	5.62127220226119	0	0.994736076547344	0.999999934649925
210503	Zfp677	zinc finger protein 677	-0.00657948411284348	0.850488691854845	0	0.99473773311992	0.999999934649925
228775	Trib3	tribbles pseudokinase 3	-0.0186296271665229	3.68029779147687	0	0.994742582384477	0.999999934649925
12449	Ccnf	cyclin F	-0.0365763778152628	2.7034234632242	0	0.994743329938374	0.999999934649925
66585	Snrnp40	small nuclear ribonucleoprotein 40 (U5)	0.150112338402065	4.63827243124758	0	0.99474653205804	0.999999934649925
11910	Atf3	activating transcription factor 3	0.0617396128670613	10.1548238093646	0	0.99475009718879	0.999999934649925
56055	Gtpbp2	GTP binding protein 2	-0.221085908760415	5.59475350573796	0	0.994751251996316	0.999999934649925
60599	Trp53inp1	transformation related protein 53 inducible nuclear protein 1	-0.272667276260026	6.11839604978039	0	0.994758279026678	0.999999934649925
102122	Fam192a	family with sequence similarity 192, member A	-0.174016907563151	4.42007941982194	0	0.99477395449797	0.999999934649925
171508	Creld1	cysteine-rich with EGF-like domains 1	0.132018440252557	2.83421157365098	0	0.994782184373104	0.999999934649925
67956	Kmt5a	lysine methyltransferase 5A	-0.243560313131034	6.86519925330889	0	0.994787733288033	0.999999934649925
102124	Enkd1	enkurin domain containing 1	0.0210621817940007	2.080879931914	0	0.994788979027663	0.999999934649925
19765	Ralbp1	ralA binding protein 1	0.189007331657065	7.03052637512586	0	0.994792108218585	0.999999934649925
100040297	Gm2695	predicted gene 2695	-0.246986044908096	5.32510487252343	0	0.994796892242139	0.999999934649925
78244	Dnajc21	DnaJ heat shock protein family (Hsp40) member C21	0.196258890779107	5.17325496144231	0	0.994805783496741	0.999999934649925
56248	Ak3	adenylate kinase 3	-0.183953212101565	6.31062595821882	0	0.99481432733303	0.999999934649925
58887	Repin1	replication initiator 1	0.0510988977527091	2.61347318710638	0	0.994817193058691	0.999999934649925
237847	Rtn4rl1	reticulon 4 receptor-like 1	0.00962635450671345	1.55120854643883	0	0.994824197591811	0.999999934649925
100503586	Gm11702	predicted gene 11702	0.0129918198713701	1.28409348078356	0	0.994824805497674	0.999999934649925
20823	Ssb	Sjogren syndrome antigen B	0.246935945790509	7.09522449369727	0	0.99483808372882	0.999999934649925
59079	Erbin	Erbb2 interacting protein	-0.258124654789174	8.27779549137388	0	0.99485389367417	0.999999934649925
269473	Lrig2	leucine-rich repeats and immunoglobulin-like domains 2	0.199277246815001	4.43018451004545	0	0.994863307580392	0.999999934649925
20826	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	0.14173939461284	5.11005193546681	0	0.994867454274743	0.999999934649925
83669	Wdr6	WD repeat domain 6	0.197760742379352	5.89304150298335	0	0.994869912428696	0.999999934649925
216760	Mfap3	microfibrillar-associated protein 3	0.132804105142789	4.23000772875879	0	0.994885261354379	0.999999934649925
100503043	Armcx4	armadillo repeat containing, X-linked 4	0.0806525304993828	5.22507829883338	0	0.994887148546291	0.999999934649925
75616	Smim15	small integral membrane protein 15	0.13947059307224	4.45805772157969	0	0.994892668125334	0.999999934649925
56321	Aatf	apoptosis antagonizing transcription factor	-0.0963651545636903	4.14044348927602	0	0.99490489947422	0.999999934649925
233905	Zfp646	zinc finger protein 646	-0.104449474743495	4.31807466249984	0	0.994905190964465	0.999999934649925
225912	Cyb561a3	cytochrome b561 family, member A3	-0.151194497402104	3.73207407654784	0	0.994920099223335	0.999999934649925
